WBAN;YearMonthDay;Tmax;Tmin;Tavg;Depart;DewPoint;WetBulb;Heat;Cool;Sunrise;Sunset;CodeSum;Depth;Water1;SnowFall;PrecipTotal;StnPressure;SeaLevel;ResultSpeed;ResultDir;AvgSpeed;Max5Speed;Max5Dir;Max2Speed;Max2Dir
4838;20150829;70;63;67;M;63;64;0;2;-;-;RA BR VCTS;M;M;M;0.71;29.33;30.03;1.3;14;3.9;15;160;13;160
4838;20150830;76;59;68;M;62;64;0;3;-;-;BR;M;M;M;0.00;29.36;30.05;0.9;5;1.9;12;10;9;10
4838;20150831;84;58;71;M;64;67;0;6;-;-;FG+ BR;M;M;M;0.00;29.36;30.05;1.0;10;1.5;12;100;10;100
14819;20150801;89;66;78;M;56;65;0;13;-;-; ;M;M;M;0.00;29.27;29.91;9.6;26;9.8;29;230;20;270
14819;20150802;95;68;82;M;65;71;0;17;-;-;TSRA;M;M;M;1.06;29.10;29.74;15.1;23;15.5;39;340;36;350
14819;20150803;84;68;76;M;55;64;0;11;-;-; ;M;M;M;M;29.19;29.81;7.9;30;8.8;24;290;20;310
14819;20150804;84;64;74;M;55;63;0;9;-;-; ;M;M;M;0.00;29.30;29.93;3.0;30;6.8;24;300;20;290
14819;20150805;83;65;74;M;57;64;0;9;-;-; ;M;M;M;0.00;29.35;29.99;5.5;8;6.7;22;70;16;80
14819;20150806;84;70;77;M;60;66;0;12;-;-; ;M;M;M;0.00;29.28;29.92;8.0;7;8.6;21;60;16;80
14819;20150807;85;68;77;M;57;65;0;12;-;-; ;M;M;M;0.00;29.23;29.87;8.0;19;8.7;23;160;15;230
14819;20150808;85;71;78;M;64;69;0;13;-;-; ;M;M;M;0.00;29.27;29.90;0.6;22;6.7;18;270;13;280
14819;20150809;83;70;77;M;66;69;0;12;-;-;RA BR;M;M;M;  T;29.26;29.91;3.1;16;4.8;17;160;14;160
14819;20150810;86;71;79;M;67;70;0;14;-;-;BR;M;M;M;0.25;29.21;29.84;4.0;34;5.6;27;360;21;350
14819;20150811;82;68;75;M;59;65;0;10;-;-; ;M;M;M;0.00;29.39;30.01;5.7;3;7.4;26;40;20;40
14819;20150812;79;65;72;M;59;64;0;7;-;-; ;M;M;M;0.00;29.47;30.11;3.6;8;5.8;21;80;15;80
14819;20150813;86;67;77;M;61;67;0;12;-;-; ;M;M;M;0.00;29.41;30.06;9.5;23;9.8;25;230;20;250
14819;20150814;90;71;81;M;67;71;0;16;-;-; ;M;M;M;0.17;29.42;30.06;8.3;24;9.0;42;320;32;320
14819;20150815;90;70;80;M;68;71;0;15;-;-;TS;M;M;M;0.17;29.44;30.07;3.9;21;5.8;36;290;25;290
14819;20150816;91;72;82;M;68;72;0;17;-;-; ;M;M;M;0.00;29.41;30.04;8.3;22;8.8;24;220;18;220
14819;20150817;90;72;81;M;67;71;0;16;-;-;TSRA BR;M;M;M;0.41;29.33;29.97;5.4;22;7.8;32;340;26;360
14819;20150818;84;70;77;M;67;70;0;12;-;-;TSRA RA BR;M;M;M;0.94;29.13;29.79;8.7;18;9.3;41;260;33;260
14819;20150819;79;64;72;M;59;64;0;7;-;-;RA;M;M;M;  T;29.05;29.68;13.7;22;14.8;28;220;24;210
14819;20150820;76;61;69;M;52;59;0;4;-;-; ;M;M;M;0.00;29.25;29.86;13.6;25;14.2;32;260;25;260
14819;20150821;84;60;72;M;55;63;0;7;-;-; ;M;M;M;0.00;29.41;30.04;8.3;19;8.6;22;170;17;190
14819;20150822;83;66;75;M;55;63;0;10;-;-; ;M;M;M;0.00;29.37;30.03;8.8;16;9.1;29;140;21;140
14819;20150823;79;65;72;M;58;64;0;7;-;-;DZ BR;M;M;M;0.09;29.22;29.87;8.8;24;11.7;31;260;24;270
14819;20150824;76;57;67;M;47;56;0;2;-;-; ;M;M;M;0.00;29.28;29.93;12.6;27;13.8;37;250;29;310
14819;20150825;73;62;68;M;50;57;0;3;-;-; ;M;M;M;0.00;29.36;30.00;4.4;32;8.7;24;310;18;310
14819;20150826;67;59;63;M;51;57;2;0;-;-; ;M;M;M;0.00;29.49;30.13;3.0;1;5.5;15;350;10;340
14819;20150827;75;56;66;M;54;59;0;1;-;-; ;M;M;M;0.00;29.49;30.14;2.7;11;4.8;18;60;14;70
14819;20150828;76;62;69;M;58;63;0;4;-;-; ;M;M;M;  T;29.43;30.09;3.9;16;5.8;13;120;10;110
14819;20150829;76;66;71;M;63;66;0;6;-;-;RA DZ BR;M;M;M;0.37;29.35;30.01;1.1;11;6.1;20;170;13;210
14819;20150830;78;66;72;M;63;66;0;7;-;-;BR;M;M;M;0.00;29.38;30.02;2.3;6;4.6;13;80;9;80
14819;20150831;87;65;76;M;66;70;0;11;-;-;BR HZ;M;M;M;0.00;29.38;30.01;1.0;17;2.6;16;200;12;210
94846;20150801;87;64;76;3;58;65;0;11;445;1911; ;0;M;0.0;0.00;29.21;29.92;10.9;27;11.0;30;260;22;250
94846;20150802;91;67;79;6;66;71;0;14;446;1910;TS TSRA;0;M;  T;0.53;29.03;29.75;12.6;24;13.8;52;270;37;260
94846;20150803;82;67;75;2;56;63;0;10;447;1909; ;0;M;0.0;0.00;29.13;29.83;9.0;29;9.9;26;320;20;310
94846;20150804;82;61;72;-1;55;62;0;7;448;1908; ;0;M;0.0;0.00;29.24;29.95;5.9;29;7.7;23;290;18;290
94846;20150805;82;61;72;-1;57;63;0;7;449;1907; ;0;M;0.0;0.00;29.29;30.01;4.7;7;6.0;20;60;16;70
94846;20150806;83;64;74;1;61;65;0;9;450;1906; ;0;M;0.0;0.00;29.22;29.94;6.5;6;7.2;18;100;14;70
94846;20150807;83;63;73;0;59;65;0;8;451;1904; ;0;M;0.0;0.00;29.16;29.88;8.3;19;8.5;23;160;18;190
94846;20150808;82;68;75;2;64;68;0;10;452;1903;BR;0;M;0.0;0.00;29.21;29.92;3.3;32;7.1;19;330;17;330
94846;20150809;80;67;74;1;66;69;0;9;453;1902;RA BR HZ;0;M;0.0;  T;29.21;29.93;3.2;18;4.6;18;170;14;180
94846;20150810;84;68;76;3;67;70;0;11;454;1900;RA BR HZ;0;M;0.0;0.02;29.15;29.86;5.1;34;6.0;28;10;23;10
94846;20150811;82;65;74;1;59;64;0;9;455;1859; ;0;M;0.0;0.00;29.34;30.03;4.9;2;6.7;22;60;18;40
94846;20150812;81;61;71;-2;59;64;0;6;456;1858; ;0;M;0.0;0.00;29.40;30.12;2.1;8;4.9;17;60;14;50
94846;20150813;85;65;75;2;61;66;0;10;457;1856; ;0;M;0.0;0.00;29.35;30.07;9.7;24;9.9;26;250;18;240
94846;20150814;90;67;79;7;67;70;0;14;458;1855;TSRA;0;M;0.0;0.21;29.36;30.07;8.9;25;9.8;40;320;29;350
94846;20150815;92;67;80;8;68;71;0;15;459;1854;TS;0;M;0.0;0.14;29.37;30.08;3.2;21;5.3;22;300;18;180
94846;20150816;89;71;80;8;68;72;0;15;500;1852; ;0;M;0.0;0.00;29.34;30.06;6.6;22;6.8;23;200;17;200
94846;20150817;88;68;78;6;67;70;0;13;501;1851;TSRA RA;0;M;0.0;0.12;29.26;29.98;5.0;22;7.1;30;190;23;180
94846;20150818;83;67;75;3;67;69;0;10;502;1849;TSRA RA BR;0;M;0.0;0.40;29.07;29.80;8.3;18;8.7;32;180;26;180
94846;20150819;75;62;69;-2;59;64;0;4;503;1848; ;0;M;0.0;  T;28.98;29.69;12.2;23;13.3;31;250;22;220
94846;20150820;74;59;67;-4;52;58;0;2;504;1846; ;0;M;0.0;0.00;29.18;29.86;13.3;26;13.8;35;290;26;280
94846;20150821;82;55;69;-2;56;62;0;4;505;1845; ;0;M;0.0;0.00;29.34;30.04;7.7;20;8.1;23;190;17;180
94846;20150822;81;60;71;0;56;62;0;6;506;1843; ;0;M;0.0;0.00;29.31;30.04;10.2;17;10.4;30;160;22;180
94846;20150823;77;61;69;-2;57;62;0;4;508;1842;RA;0;M;0.0;  T;29.15;29.88;9.2;25;11.5;34;290;24;280
94846;20150824;75;55;65;-6;48;55;0;0;509;1840; ;0;M;0.0;0.00;29.22;29.93;13.2;28;14.1;36;250;29;260
94846;20150825;72;59;66;-4;51;56;0;1;510;1839; ;0;M;0.0;0.00;29.31;30.01;5.8;32;8.5;20;310;16;330
94846;20150826;67;56;62;-8;52;56;3;0;511;1837; ;0;M;0.0;0.00;29.42;30.14;4.9;34;6.2;14;340;12;340
94846;20150827;76;51;64;-6;53;57;1;0;512;1835; ;0;M;0.0;0.00;29.43;30.15;3.0;10;4.2;21;110;16;110
94846;20150828;72;56;64;-6;59;62;1;0;513;1834; ;0;M;0.0;0.00;29.37;30.10;2.9;16;5.2;14;240;12;100
94846;20150829;70;63;67;-3;64;65;0;2;514;1832;RA BR;0;M;0.0;0.74;29.29;30.02;1.9;10;6.1;16;130;13;30
94846;20150830;77;62;70;0;63;65;0;5;515;1831;BR HZ;0;M;0.0;0.00;29.31;30.04;1.6;6;4.0;15;70;9;100
94846;20150831;85;60;73;4;66;68;0;8;516;1829;FG+ FG BR;0;M;0.0;0.00;29.31;30.03;1.3;19;2.6;18;210;13;230
4807;20150901;M;M;M;M;69;72;M;M;-;-;BR;M;M;M;M;M;M;6.4;20;M;M;M;M;M
4807;20150902;M;M;M;M;67;71;M;M;-;-; ;M;M;M;M;M;M;5.5;23;M;M;M;M;M
4807;20150903;M;M;M;M;66;71;M;M;-;-; ;M;M;M;M;M;M;5.2;25;M;M;M;M;M
4807;20150904;M;M;M;M;67;69;M;M;-;-;BR;M;M;M;M;M;M;3.1;5;M;M;M;M;M
4807;20150905;M;M;M;M;66;69;M;M;-;-;TSRA BR VCTS;M;M;M;M;M;M;4.7;16;M;M;M;M;M
4807;20150906;M;M;M;M;64;70;M;M;-;-; ;M;M;M;M;M;M;4.5;18;M;M;M;M;M
4807;20150907;M;M;M;M;68;72;M;M;-;-;BR;M;M;M;M;M;M;3.6;20;M;M;M;M;M
4807;20150908;M;M;M;M;68;71;M;M;-;-;RA;M;M;M;M;M;M;5.7;22;M;M;M;M;M
4807;20150909;M;M;M;M;61;63;M;M;-;-;BR;M;M;M;M;M;M;5.3;35;M;M;M;M;M
4807;20150910;M;M;M;M;56;60;M;M;-;-;RA BR;M;M;M;M;M;M;1.8;28;M;M;M;M;M
4807;20150911;M;M;M;M;53;58;M;M;-;-;RA DZ BR;M;M;M;M;M;M;7.6;36;M;M;M;M;M
4807;20150912;M;M;M;M;48;53;M;M;-;-;RA;M;M;M;M;M;M;8.1;33;M;M;M;M;M
4807;20150913;M;M;M;M;44;52;M;M;-;-; ;M;M;M;M;M;M;5.4;27;M;M;M;M;M
4807;20150914;M;M;M;M;47;57;M;M;-;-; ;M;M;M;M;M;M;8.5;19;M;M;M;M;M
4807;20150915;M;M;M;M;49;58;M;M;-;-; ;M;M;M;M;M;M;7.2;18;M;M;M;M;M
4807;20150916;M;M;M;M;50;59;M;M;-;-; ;M;M;M;M;M;M;7.5;17;M;M;M;M;M
4807;20150917;M;M;M;M;58;65;M;M;-;-;VCTS;M;M;M;M;M;M;8.9;18;M;M;M;M;M
4807;20150918;M;M;M;M;67;69;M;M;-;-;TSRA RA BR;M;M;M;M;M;M;3.3;20;M;M;M;M;M
4807;20150919;M;M;M;M;54;58;M;M;-;-;RA DZ BR;M;M;M;M;M;M;7.4;33;M;M;M;M;M
4807;20150920;M;M;M;M;50;55;M;M;-;-;BR;M;M;M;M;M;M;3.3;6;M;M;M;M;M
4807;20150921;M;M;M;M;50;55;M;M;-;-;FG BR;M;M;M;M;M;M;2.5;10;M;M;M;M;M
4807;20150922;M;M;M;M;50;56;M;M;-;-;FG;M;M;M;M;M;M;4.0;14;M;M;M;M;M
4807;20150923;M;M;M;M;54;59;M;M;-;-; ;M;M;M;M;M;M;3.8;6;M;M;M;M;M
4807;20150924;M;M;M;M;57;61;M;M;-;-; ;M;M;M;M;M;M;4.6;6;M;M;M;M;M
4807;20150925;M;M;M;M;58;62;M;M;-;-; ;M;M;M;M;M;M;5.9;3;M;M;M;M;M
4807;20150926;M;M;M;M;55;60;M;M;-;-; ;M;M;M;M;M;M;6.0;9;M;M;M;M;M
4807;20150927;M;M;M;M;61;64;M;M;-;-; ;M;M;M;M;M;M;4.2;14;M;M;M;M;M
4807;20150928;M;M;M;M;64;67;M;M;-;-; ;M;M;M;M;M;M;2.4;19;M;M;M;M;M
4807;20150929;M;M;M;M;58;61;M;M;-;-;RA BR;M;M;M;M;M;M;13.7;1;M;M;M;M;M
4807;20150930;M;M;M;M;44;M;M;M;-;-; ;M;M;M;M;M;M;18.0;4;M;M;M;M;M
4838;20150901;91;67;79;M;69;73;0;14;-;-;BR;M;M;M;  T;29.33;30.02;6.4;21;6.7;20;190;15;220
4838;20150902;91;73;82;M;67;72;0;17;-;-; ;M;M;M;0.00;29.30;29.99;5.7;22;6.3;21;210;14;230
4838;20150903;91;69;80;M;68;72;0;15;-;-; ;M;M;M;0.00;29.25;29.93;3.4;25;6.8;26;40;20;40
4838;20150904;80;67;74;M;66;68;0;9;-;-; ;M;M;M;0.00;29.34;30.02;3.4;6;3.9;15;50;12;50
4838;20150905;88;68;78;M;68;71;0;13;-;-;BR;M;M;M;0.00;29.39;30.07;5.2;18;5.9;21;180;16;180
4838;20150906;94;70;82;M;66;71;0;17;-;-; ;M;M;M;0.00;29.33;30.02;7.9;20;8.4;24;190;20;190
4838;20150907;88;75;82;M;69;72;0;17;-;-; ;M;M;M;  T;29.28;29.96;3.5;22;4.2;16;200;12;190
4838;20150908;81;67;74;M;70;71;0;9;-;-;RA BR;M;M;M;0.58;29.18;29.86;4.6;21;6.8;23;240;17;170
4838;20150909;75;56;66;M;58;62;0;1;-;-; ;M;M;M;0.00;29.30;29.99;3.2;3;3.9;16;30;12;20
4838;20150910;72;54;63;M;58;60;2;0;-;-;RA BR;M;M;M;0.24;29.26;29.95;1.7;29;4.0;24;320;17;320
4838;20150911;67;52;60;M;54;57;5;0;-;-;RA BR;M;M;M;0.35;29.33;30.01;6.4;1;7.5;26;30;20;20
4838;20150912;64;49;57;M;46;51;8;0;-;-; ;M;M;M;0.00;29.36;30.05;7.4;36;8.3;26;50;18;30
4838;20150913;71;47;59;M;45;52;6;0;-;-; ;M;M;M;0.00;29.33;30.02;3.3;27;4.6;19;300;14;280
4838;20150914;82;51;67;M;51;59;0;2;-;-; ;M;M;M;0.00;29.36;30.05;12.3;20;12.5;30;180;24;190
4838;20150915;83;65;74;M;53;61;0;9;-;-; ;M;M;M;0.00;29.50;30.18;10.5;19;10.8;25;180;21;170
4838;20150916;83;56;70;M;54;61;0;5;-;-; ;M;M;M;0.00;29.45;30.15;10.1;18;10.3;28;180;22;190
4838;20150917;86;61;74;M;62;66;0;9;-;-;TSRA RA BR;M;M;M;1.27;29.26;29.97;7.4;19;10.5;31;200;23;250
4838;20150918;75;67;71;M;67;68;0;6;-;-;TSRA RA BR VCTS;M;M;M;1.64;29.10;29.82;1.7;19;5.7;27;130;22;320
4838;20150919;70;53;62;M;53;57;3;0;-;-;RA BR;M;M;M;0.03;29.33;29.98;6.6;33;7.7;27;300;22;310
4838;20150920;72;49;61;M;50;55;4;0;-;-; ;M;M;M;0.00;29.47;30.16;1.5;10;2.6;16;100;12;70
4838;20150921;72;50;61;M;50;55;4;0;-;-; ;M;M;M;0.00;29.44;30.14;2.3;12;3.1;15;110;12;120
4838;20150922;80;50;65;M;52;57;0;0;-;-; ;M;M;M;0.00;29.51;30.19;1.3;20;2.4;13;240;9;190
4838;20150923;78;55;67;M;54;59;0;2;-;-; ;M;M;M;0.00;29.56;30.25;2.1;9;2.2;15;60;12;70
4838;20150924;72;56;64;M;58;60;1;0;-;-;BR;M;M;M;0.00;29.57;30.26;3.5;5;4.1;15;30;12;50
4838;20150925;70;58;64;M;61;62;1;0;-;-;BR HZ;M;M;M;0.00;29.55;30.25;6.2;4;6.7;21;50;16;40
4838;20150926;74;56;65;M;59;62;0;0;-;-;BR;M;M;M;0.00;29.52;30.23;4.1;9;4.4;18;80;14;110
4838;20150927;73;59;66;M;61;63;0;1;-;-; ;M;M;M;0.00;29.38;30.09;3.8;16;4.0;14;140;12;160
4838;20150928;79;63;71;M;64;66;0;6;-;-; ;M;M;M;0.00;29.29;29.99;3.5;20;3.9;15;200;12;190
4838;20150929;67;55;61;M;54;57;4;0;-;-;RA BR;M;M;M;0.06;29.39;30.06;11.8;2;12.0;31;10;22;360
4838;20150930;60;53;57;M;44;50;8;0;-;-; ;M;M;M;0.00;29.54;30.22;11.3;4;12.0;31;30;22;30
4879;20150901;M;M;M;M;70;72;M;M;-;-;BR VCTS;M;M;M;M;M;M;7.4;20;M;M;M;M;M
4879;20150902;M;M;M;M;68;71;M;M;-;-;BR;M;M;M;M;M;M;5.2;22;M;M;M;M;M
4879;20150903;M;M;M;M;67;71;M;M;-;-; ;M;M;M;M;M;M;4.7;25;M;M;M;M;M
4879;20150904;M;M;M;M;68;70;M;M;-;-;BR;M;M;M;M;M;M;2.9;5;M;M;M;M;M
4879;20150905;M;M;M;M;68;70;M;M;-;-;TS RA BR VCTS;M;M;M;M;M;M;3.4;16;M;M;M;M;M
4879;20150906;M;M;M;M;66;70;M;M;-;-; ;M;M;M;M;M;M;5.6;19;M;M;M;M;M
4879;20150907;M;M;M;M;70;72;M;M;-;-;RA;M;M;M;M;M;M;5.0;21;M;M;M;M;M
4879;20150908;M;M;M;M;69;71;M;M;-;-;RA;M;M;M;M;M;M;6.9;21;M;M;M;M;M
4879;20150909;M;M;M;M;61;64;M;M;-;-;BR;M;M;M;M;M;M;3.7;3;M;M;M;M;M
4879;20150910;M;M;M;M;59;60;M;M;-;-;RA BR;M;M;M;M;M;M;1.3;26;M;M;M;M;M
4879;20150911;M;M;M;M;55;58;M;M;-;-;RA DZ BR VCTS;M;M;M;M;M;M;5.0;2;M;M;M;M;M
4879;20150912;M;M;M;M;48;52;M;M;-;-;RA;M;M;M;M;M;M;5.6;34;M;M;M;M;M
4879;20150913;M;M;M;M;46;52;M;M;-;-; ;M;M;M;M;M;M;4.1;27;M;M;M;M;M
4879;20150914;M;M;M;M;51;57;M;M;-;-; ;M;M;M;M;M;M;9.8;20;M;M;M;M;M
4879;20150915;M;M;M;M;52;59;M;M;-;-; ;M;M;M;M;M;M;8.4;19;M;M;M;M;M
4879;20150916;M;M;M;M;54;60;M;M;-;-; ;M;M;M;M;M;M;8.0;19;M;M;M;M;M
4879;20150917;M;M;M;M;60;65;M;M;-;-;RA VCTS;M;M;M;M;M;M;10.7;19;M;M;M;M;M
4879;20150918;M;M;M;M;67;69;M;M;-;-;TSRA RA BR VCTS;M;M;M;M;M;M;4.9;22;M;M;M;M;M
4879;20150919;M;M;M;M;54;57;M;M;-;-;RA DZ BR;M;M;M;M;M;M;4.9;34;M;M;M;M;M
4879;20150920;M;M;M;M;50;54;M;M;-;-;BR;M;M;M;M;M;M;2.0;7;M;M;M;M;M
4879;20150921;M;M;M;M;51;55;M;M;-;-;FG BR;M;M;M;M;M;M;1.4;8;M;M;M;M;M
4879;20150922;M;M;M;M;51;57;M;M;-;-;BR;M;M;M;M;M;M;1.2;14;M;M;M;M;M
4879;20150923;M;M;M;M;54;59;M;M;-;-;BR;M;M;M;M;M;M;2.5;6;M;M;M;M;M
4879;20150924;M;M;M;M;57;60;M;M;-;-;BR;M;M;M;M;M;M;3.2;6;M;M;M;M;M
4879;20150925;M;M;M;M;58;62;M;M;-;-; ;M;M;M;M;M;M;5.4;3;M;M;M;M;M
4879;20150926;M;M;M;M;56;60;M;M;-;-; ;M;M;M;M;M;M;4.6;9;M;M;M;M;M
4879;20150927;M;M;M;M;61;63;M;M;-;-; ;M;M;M;M;M;M;3.9;15;M;M;M;M;M
4879;20150928;M;M;M;M;64;66;M;M;-;-; ;M;M;M;M;M;M;2.7;21;M;M;M;M;M
4879;20150929;M;M;M;M;56;M;M;M;-;-;DZ BR;M;M;M;M;M;M;11.8;2;M;M;M;M;M
4879;20150930;M;M;M;M;45;M;M;M;-;-; ;M;M;M;M;M;M;12.5;4;M;M;M;M;M
14819;20150901;89;74;82;M;71;74;0;17;-;-; ;M;M;M;0.00;29.36;30.00;9.1;20;8.9;26;170;20;200
14819;20150902;92;73;83;M;68;73;0;18;-;-; ;M;M;M;0.00;29.33;29.97;7.1;23;7.8;21;230;17;240
14819;20150903;93;74;84;M;67;72;0;19;-;-;HZ;M;M;M;  T;29.27;29.90;4.3;25;9.8;25;230;21;20
14819;20150904;87;72;80;M;67;70;0;15;-;-; ;M;M;M;0.00;29.35;29.98;5.8;8;6.2;19;80;16;100
14819;20150905;87;73;80;M;67;71;0;15;-;-;TS;M;M;M;0.02;29.41;30.05;6.5;17;7.2;22;140;16;130
14819;20150906;94;74;84;M;65;72;0;19;-;-; ;M;M;M;0.00;29.36;29.99;8.0;20;8.7;27;170;18;220
14819;20150907;90;77;84;M;67;73;0;19;-;-; ;M;M;M;  T;29.31;29.94;7.3;22;7.8;19;200;14;210
14819;20150908;88;70;79;M;69;72;0;14;-;-;RA;M;M;M;1.01;29.20;29.83;7.5;21;9.3;33;250;25;260
14819;20150909;78;62;70;M;58;64;0;5;-;-; ;M;M;M;0.00;29.31;29.95;5.2;3;6.1;19;70;14;40
14819;20150910;77;59;68;M;58;61;0;3;-;-;RA;M;M;M;0.20;29.27;29.92;2.3;27;5.2;31;320;25;320
14819;20150911;69;57;63;M;53;57;2;0;-;-;RA;M;M;M;0.23;29.33;29.97;8.7;36;10.0;30;30;22;20
14819;20150912;66;53;60;M;46;52;5;0;-;-;RA;M;M;M;0.16;29.36;30.02;10.0;36;11.0;26;10;21;10
14819;20150913;71;50;61;M;44;53;4;0;-;-; ;M;M;M;0.00;29.35;30.01;5.8;26;7.5;18;290;14;290
14819;20150914;83;56;70;M;50;58;0;5;-;-; ;M;M;M;0.00;29.40;30.04;12.3;19;12.5;32;170;22;200
14819;20150915;84;65;75;M;51;60;0;10;-;-; ;M;M;M;0.00;29.53;30.16;9.9;18;10.4;29;160;20;170
14819;20150916;84;61;73;M;53;61;0;8;-;-; ;M;M;M;0.00;29.49;30.14;10.0;18;10.4;29;170;21;190
14819;20150917;87;66;77;M;60;66;0;12;-;-;RA;M;M;M;0.26;29.28;29.95;12.1;18;12.4;30;160;21;190
14819;20150918;79;67;73;M;67;69;0;8;-;-;TS TSRA RA BR;M;M;M;3.15;29.13;29.79;3.0;19;7.0;27;320;21;310
14819;20150919;71;57;64;M;52;58;1;0;-;-;RA DZ BR;M;M;M;0.04;29.34;29.96;7.4;33;9.2;31;300;23;300
14819;20150920;72;53;63;M;50;56;2;0;-;-; ;M;M;M;0.00;29.49;30.13;3.8;11;4.9;16;90;12;70
14819;20150921;73;56;65;M;49;56;0;0;-;-; ;M;M;M;0.00;29.46;30.12;5.2;12;6.6;17;80;13;90
14819;20150922;81;57;69;M;50;59;0;4;-;-; ;M;M;M;0.00;29.52;30.17;2.8;14;4.5;14;110;13;110
14819;20150923;80;61;71;M;52;60;0;6;-;-; ;M;M;M;0.00;29.57;30.22;5.9;8;6.3;19;80;15;60
14819;20150924;78;62;70;M;56;61;0;5;-;-; ;M;M;M;0.00;29.57;30.22;5.3;6;6.1;15;60;13;70
14819;20150925;76;64;70;M;59;63;0;5;-;-; ;M;M;M;0.00;29.55;30.21;8.5;4;9.2;22;10;17;30
14819;20150926;76;61;69;M;57;62;0;4;-;-; ;M;M;M;0.00;29.53;30.19;8.1;8;8.5;20;110;16;70
14819;20150927;76;67;72;M;60;64;0;7;-;-;DZ;M;M;M;  T;29.41;30.06;6.1;15;6.7;17;160;13;110
14819;20150928;81;67;74;M;63;67;0;9;-;-; ;M;M;M;0.00;29.31;29.96;5.2;20;5.7;20;180;14;190
14819;20150929;72;59;66;M;55;59;0;1;-;-;DZ BR;M;M;M;  T;29.38;30.02;13.4;2;14.5;31;20;24;30
14819;20150930;63;55;59;M;43;51;6;0;-;-; ;M;M;M;0.00;29.54;30.18;16.3;4;17.1;31;40;25;30
94846;20150901;88;68;78;10;71;74;0;13;517;1827;BR;0;M;0.0;0.00;29.29;30.01;6.7;21;6.8;22;200;16;210
94846;20150902;90;72;81;13;68;72;0;16;518;1826; ;0;M;0.0;  T;29.26;29.98;6.7;23;7.3;23;220;18;210
94846;20150903;91;71;81;13;68;72;0;16;519;1824; ;0;M;0.0;0.00;29.21;29.92;3.7;26;8.9;24;40;21;50
94846;20150904;85;68;77;9;67;69;0;12;520;1822; ;0;M;0.0;0.00;29.29;30.00;4.3;7;5.4;17;70;14;70
94846;20150905;87;69;78;11;68;71;0;13;521;1821; ;0;M;0.0;0.00;29.35;30.06;6.5;18;7.2;20;170;16;150
94846;20150906;92;70;81;14;66;71;0;16;522;1819; ;0;M;0.0;0.00;29.29;30.01;9.2;20;9.7;27;190;20;200
94846;20150907;88;76;82;15;68;72;0;17;523;1817; ;0;M;0.0;  T;29.24;29.95;6.0;23;6.7;17;200;14;210
94846;20150908;81;68;75;9;69;71;0;10;524;1815;TSRA RA BR;0;M;0.0;1.04;29.14;29.85;5.9;22;8.6;35;260;28;270
94846;20150909;77;58;68;2;57;62;0;3;525;1814; ;0;M;0.0;0.00;29.26;29.97;5.0;3;6.3;22;40;14;20
94846;20150910;74;54;64;-2;58;60;1;0;526;1812;RA BR;0;M;0.0;0.21;29.22;29.93;2.6;28;5.5;27;320;22;320
94846;20150911;67;54;61;-4;53;57;4;0;527;1810;RA BR;0;M;0.0;0.17;29.28;29.98;9.4;1;10.7;29;330;24;320
94846;20150912;65;50;58;-7;45;51;7;0;528;1809; ;0;M;0.0;0.00;29.31;30.03;9.2;36;10.5;24;30;20;40
94846;20150913;70;48;59;-6;45;52;6;0;529;1807; ;0;M;0.0;0.00;29.28;30.01;5.6;26;7.3;23;270;17;290
94846;20150914;82;52;67;3;51;59;0;2;530;1805; ;0;M;0.0;0.00;29.33;30.04;12.8;20;13.0;31;180;24;200
94846;20150915;82;62;72;8;53;60;0;7;531;1803; ;0;M;0.0;0.00;29.46;30.17;11.1;19;11.5;26;170;21;170
94846;20150916;83;56;70;6;54;61;0;5;532;1760; ;0;M;0.0;0.00;29.41;30.14;10.8;19;11.1;26;190;21;190
94846;20150917;85;61;73;9;62;66;0;8;533;1758;TS TSRA RA;0;M;0.0;0.36;29.21;29.96;9.8;19;11.5;48;280;37;270
94846;20150918;74;65;70;6;67;68;0;5;535;1756;TS TSRA RA DZ BR;0;M;0.0;2.41;29.07;29.81;2.4;18;7.1;43;310;31;300
94846;20150919;71;53;62;-1;52;57;3;0;536;1755;RA BR;0;M;0.0;0.05;29.29;29.97;8.7;33;9.9;33;330;28;320
94846;20150920;73;50;62;0;50;55;3;0;537;1753; ;0;M;0.0;0.00;29.43;30.14;3.4;11;4.4;17;110;14;100
94846;20150921;74;52;63;1;50;55;2;0;538;1751; ;0;M;0.0;0.00;29.39;30.12;3.8;13;5.1;20;100;14;90
94846;20150922;80;53;67;5;52;58;0;2;539;1749; ;0;M;0.0;0.00;29.46;30.17;2.0;16;3.5;12;190;10;100
94846;20150923;80;57;69;8;53;59;0;4;540;1748; ;0;M;0.0;0.00;29.52;30.23;3.2;8;4.2;17;100;14;70
94846;20150924;76;56;66;5;57;61;0;1;541;1746; ;0;M;0.0;0.00;29.52;30.24;4.6;5;5.5;19;180;12;50
94846;20150925;73;60;67;6;60;62;0;2;542;1744;BR;0;M;0.0;0.00;29.50;30.23;8.2;3;8.8;22;40;18;40
94846;20150926;75;60;68;8;58;62;0;3;543;1742; ;0;M;0.0;0.00;29.47;30.21;7.1;8;7.6;19;60;15;100
94846;20150927;74;61;68;8;61;63;0;3;544;1741; ;0;M;0.0;  T;29.34;30.07;6.6;16;7.2;14;120;12;140
